StationID,Year,Season,AverageTemp,MaxTemp,MinTemp
99999900288,2020,Summer,67.40,79.00,53.40
99999900288,2020,Winter,14.07,34.30,-18.20
99999900288,2021,Fall,45.51,74.50,0.70
99999900288,2021,Spring,40.61,69.10,-1.30
99999900288,2021,Summer,67.81,78.70,54.20
99999900288,2021,Winter,9.08,33.30,-27.60
99999900288,2022,Fall,40.42,71.50,6.20
99999900288,2022,Spring,34.91,66.80,-3.90
99999900288,2022,Summer,66.53,82.40,49.80
99999900288,2022,Winter,2.98,28.60,-22.80
99999900288,2023,Fall,43.47,74.90,8.50
99999900288,2023,Spring,27.54,75.80,-0.40
99999900288,2023,Summer,66.39,82.60,56.10
99999900288,2023,Winter,13.19,36.60,-19.50
99999900288,2024,Fall,44.87,70.60,-9.00
99999900288,2024,Spring,39.12,63.00,7.60
99999900288,2024,Summer,61.08,75.20,54.80
99999900288,2024,Winter,15.55,38.00,-15.90
99999900288,2025,Spring,29.92,52.60,3.90
99999900288,2025,Winter,2.15,34.20,-24.90
99999900319,2015,Fall,55.57,82.80,21.70
99999900319,2015,Spring,52.22,71.80,22.10
99999900319,2015,Summer,75.47,86.20,60.50
99999900319,2015,Winter,32.24,54.50,5.60
99999900319,2016,Fall,54.43,75.40,23.90
99999900319,2016,Spring,50.79,71.80,29.70
99999900319,2016,Summer,75.30,88.50,60.30
99999900319,2016,Winter,32.16,54.00,1.20
99999900319,2017,Fall,58.40,77.70,34.10
99999900319,2017,Spring,51.05,82.40,33.30
99999900319,2017,Summer,72.80,86.50,60.50
99999900319,2017,Winter,30.87,51.50,0.90
99999900319,2018,Fall,49.42,79.00,25.20
99999900319,2018,Spring,50.28,78.80,24.10
99999900319,2018,Summer,73.58,84.40,58.30
99999900319,2018,Winter,30.24,46.30,5.60
99999900319,2019,Fall,51.74,82.60,17.40
99999900319,2019,Spring,46.86,71.80,4.20
99999900319,2019,Summer,73.03,86.90,56.70
99999900319,2019,Winter,29.52,42.00,5.50
99999900319,2020,Fall,51.57,81.80,13.20
99999900319,2020,Spring,49.63,74.60,24.30
99999900319,2020,Summer,76.09,85.30,56.90
99999900319,2020,Winter,32.87,57.60,11.80
99999900319,2021,Fall,55.46,79.90,27.70
99999900319,2021,Spring,49.64,79.10,29.20
99999900319,2021,Summer,75.28,87.00,58.40
99999900319,2021,Winter,30.34,50.70,-11.00
99999900319,2022,Fall,51.75,83.30,16.00
99999900319,2022,Spring,49.60,76.00,14.50
99999900319,2022,Summer,77.16,93.20,52.20
99999900319,2022,Winter,28.60,47.80,-7.20
99999900319,2023,Fall,53.21,82.80,19.10
99999900319,2023,Spring,48.48,80.00,25.30
99999900319,2023,Summer,72.22,87.00,57.50
99999900319,2023,Winter,30.53,45.10,2.70
99999900319,2024,Fall,53.41,77.00,26.80
99999900319,2024,Spring,49.56,70.20,25.20
99999900319,2024,Summer,74.99,92.20,59.50
99999900319,2024,Winter,33.28,49.80,-2.70
99999900319,2025,Spring,46.99,65.90,33.50
99999900319,2025,Winter,26.07,50.80,-3.60
99999900321,2015,Fall,48.43,79.60,14.20
99999900321,2015,Spring,43.43,69.20,0.70
99999900321,2015,Summer,68.09,80.70,55.20
99999900321,2015,Winter,15.75,40.20,-7.90
99999900321,2016,Spring,39.15,60.10,15.20
99999900321,2016,Winter,19.47,38.90,-13.30
99999900321,2017,Fall,27.76,44.70,12.10
99999900321,2017,Winter,16.57,34.80,-18.60
99999900321,2018,Fall,39.20,77.50,8.30
99999900321,2018,Spring,40.53,77.00,11.10
99999900321,2018,Summer,69.00,82.00,55.10
99999900321,2018,Winter,13.50,34.80,-14.20
99999900321,2019,Fall,43.24,77.00,7.20
99999900321,2019,Spring,37.47,71.20,-12.20
99999900321,2019,Summer,67.34,79.80,54.70
99999900321,2019,Winter,8.00,34.10,-28.40
99999900321,2020,Fall,43.08,66.80,12.90
99999900321,2020,Spring,40.89,68.80,12.30
99999900321,2020,Summer,70.21,83.30,59.90
99999900321,2020,Winter,17.22,38.10,-15.60
99999900321,2021,Fall,48.02,75.30,11.90
99999900321,2021,Spring,44.22,71.30,14.50
99999900321,2021,Summer,71.54,83.70,57.10
99999900321,2021,Winter,14.96,40.50,-18.40
99999900321,2022,Fall,44.17,75.60,10.80
99999900321,2022,Spring,38.69,68.90,5.50
99999900321,2022,Summer,69.78,84.90,56.40
99999900321,2022,Winter,7.30,33.70,-18.10
99999900321,2023,Fall,46.44,77.00,12.60
99999900321,2023,Spring,36.24,74.10,-0.50
99999900321,2023,Summer,69.09,84.10,57.40
99999900321,2023,Winter,16.35,39.20,-15.30
99999900321,2024,Fall,47.47,74.50,0.10
99999900321,2024,Spring,42.89,67.50,13.20
99999900321,2024,Summer,67.64,80.30,56.10
99999900321,2024,Winter,20.06,39.50,-14.40
99999900321,2025,Spring,36.19,56.40,15.50
99999900321,2025,Winter,9.34,40.00,-18.10
99999900322,2015,Fall,46.30,79.80,11.80
99999900322,2015,Spring,41.00,73.20,-4.10
99999900322,2015,Summer,66.95,84.00,52.70
99999900322,2015,Winter,13.24,36.60,-13.60
99999900322,2016,Fall,53.32,71.40,33.80
99999900322,2016,Spring,43.93,71.40,13.60
99999900322,2016,Summer,66.30,79.60,50.20
99999900322,2016,Winter,18.34,38.20,-10.30
99999900322,2017,Fall,42.06,74.00,3.60
99999900322,2017,Spring,40.45,65.20,-2.70
99999900322,2017,Summer,66.86,78.10,50.80
99999900322,2017,Winter,14.71,35.60,-23.00
99999900322,2018,Fall,37.14,69.70,7.90
99999900322,2018,Spring,38.62,74.60,7.00
99999900322,2018,Summer,67.49,82.20,52.60
99999900322,2018,Winter,11.84,36.90,-17.60
99999900322,2019,Fall,41.02,74.50,3.80
99999900322,2019,Spring,37.33,72.20,-10.80
99999900322,2019,Summer,66.12,78.70,54.50
99999900322,2019,Winter,6.49,32.00,-27.60
99999900322,2020,Fall,41.65,66.90,15.80
99999900322,2020,Spring,39.39,67.50,4.30
99999900322,2020,Summer,68.17,80.80,53.30
99999900322,2020,Winter,17.47,36.90,-15.90
99999900322,2021,Fall,46.87,72.90,7.80
99999900322,2021,Spring,42.73,68.90,7.40
99999900322,2021,Summer,70.54,83.80,55.00
99999900322,2021,Winter,12.66,40.80,-24.80
99999900322,2022,Fall,39.69,74.30,0.80
99999900322,2022,Spring,36.89,67.80,-2.20
99999900322,2022,Summer,67.72,84.50,56.00
99999900322,2022,Winter,6.15,34.40,-21.20
99999900322,2023,Fall,44.50,73.70,11.80
99999900322,2023,Spring,34.92,75.20,-0.20
99999900322,2023,Summer,67.61,79.30,54.70
99999900322,2023,Winter,16.72,42.00,-16.20
99999900322,2024,Fall,45.61,71.90,-6.30
99999900322,2024,Spring,40.52,65.20,6.60
99999900322,2024,Summer,65.97,77.00,53.70
99999900322,2024,Winter,17.99,41.50,-19.40
99999900322,2025,Spring,34.07,58.20,16.20
99999900322,2025,Winter,5.92,36.90,-23.00
99999900325,2015,Fall,64.51,78.60,44.60
99999900325,2015,Spring,69.66,81.00,44.50
99999900325,2015,Summer,80.61,86.50,71.50
99999900325,2015,Winter,53.73,73.50,33.40
99999900325,2016,Fall,72.43,81.70,56.20
99999900325,2016,Spring,66.89,78.70,49.80
99999900325,2016,Summer,80.66,91.10,74.40
99999900325,2016,Winter,50.23,68.00,37.50
99999900325,2017,Fall,68.33,80.70,48.10
99999900325,2017,Summer,81.49,94.10,76.90
99999900325,2017,Winter,53.14,69.70,38.30
99999900325,2018,Fall,68.72,86.60,41.50
99999900325,2018,Spring,66.08,86.90,46.00
99999900325,2018,Summer,79.06,85.50,73.00
99999900325,2018,Winter,54.55,73.80,30.60
99999900325,2019,Fall,70.76,84.30,40.70
99999900325,2019,Spring,67.68,84.20,43.80
99999900325,2019,Summer,80.07,85.50,75.40
99999900325,2019,Winter,56.30,77.80,39.00
99999900325,2020,Fall,70.65,83.00,50.50
99999900325,2020,Spring,69.39,79.30,50.40
99999900325,2020,Summer,79.67,84.20,72.00
99999900325,2020,Winter,53.70,73.10,34.60
99999900325,2021,Fall,66.92,80.40,44.20
99999900325,2021,Spring,66.47,80.80,49.00
99999900325,2021,Summer,78.88,85.20,71.30
99999900325,2021,Winter,55.70,75.30,35.90
99999900325,2022,Fall,67.54,79.70,44.80
99999900325,2022,Spring,67.70,80.00,41.60
99999900325,2022,Summer,79.72,86.30,75.60
99999900325,2022,Winter,52.86,74.60,25.50
99999900325,2023,Fall,67.28,81.40,41.10
99999900325,2023,Spring,68.04,81.10,44.00
99999900325,2023,Summer,80.70,86.60,71.80
99999900325,2023,Winter,57.07,75.40,40.70
99999900325,2024,Fall,69.57,82.30,40.00
99999900325,2024,Spring,68.18,80.90,51.10
99999900325,2024,Summer,80.83,85.40,72.60
99999900325,2024,Winter,52.71,68.80,32.20
99999900325,2025,Spring,63.27,76.20,48.60
99999900325,2025,Winter,51.69,71.30,29.10
99999900335,2015,Fall,64.49,77.10,46.30
99999900335,2015,Spring,79.25,93.90,71.00
99999900335,2015,Summer,83.75,91.60,75.10
99999900335,2015,Winter,63.25,73.90,44.30
99999900335,2016,Fall,73.36,86.80,51.20
99999900335,2016,Spring,68.46,83.70,-21.40
99999900335,2016,Summer,84.28,91.70,78.60
99999900335,2016,Winter,52.44,71.70,35.70
99999900335,2017,Fall,65.82,78.90,44.50
99999900335,2017,Spring,70.90,87.40,41.30
99999900335,2017,Summer,78.93,83.80,71.70
99999900335,2017,Winter,57.21,71.20,36.60
99999900335,2018,Fall,66.85,83.90,37.00
99999900335,2018,Spring,63.85,80.00,42.90
99999900335,2018,Summer,78.69,85.20,73.80
99999900335,2018,Winter,50.83,71.00,24.90
99999900335,2019,Fall,68.91,86.80,34.00
99999900335,2019,Spring,72.04,84.90,50.40
99999900335,2019,Summer,79.96,94.50,72.10
99999900335,2019,Winter,51.91,67.40,38.50
99999900335,2020,Fall,67.19,82.70,48.40
99999900335,2020,Spring,65.96,78.80,47.40
99999900335,2020,Summer,78.70,85.10,65.50
99999900335,2020,Winter,50.06,68.00,32.50
99999900335,2021,Fall,64.56,79.10,43.10
99999900335,2021,Spring,64.95,81.70,44.80
99999900335,2021,Summer,77.71,83.60,71.10
99999900335,2021,Winter,51.69,71.90,34.80
99999900335,2022,Fall,65.80,84.80,40.70
99999900335,2022,Spring,65.73,79.90,36.90
99999900335,2022,Summer,79.42,88.50,74.00
99999900335,2022,Winter,49.70,74.00,19.10
99999900335,2023,Fall,64.78,82.10,41.30
99999900335,2023,Spring,64.62,77.60,39.70
99999900335,2023,Summer,79.34,87.80,69.50
99999900335,2023,Winter,53.69,73.10,36.30
99999900335,2024,Fall,62.19,82.50,35.80
99999900335,2024,Spring,66.37,78.30,46.40
99999900335,2024,Summer,80.93,91.00,72.50
99999900335,2024,Winter,49.45,68.40,26.40
99999900335,2025,Spring,61.89,75.30,46.30
99999900335,2025,Winter,47.55,69.30,25.20
99999900349,2015,Fall,64.31,83.50,31.70
99999900349,2015,Spring,61.42,75.10,28.20
99999900349,2015,Summer,80.50,88.80,69.50
99999900349,2015,Winter,43.46,64.60,20.90
99999900349,2016,Fall,65.24,79.10,38.80
99999900349,2016,Spring,64.20,81.60,43.20
99999900349,2016,Summer,80.61,90.80,66.60
99999900349,2016,Winter,45.80,67.30,17.60
99999900349,2017,Fall,65.47,84.40,41.40
99999900349,2017,Spring,64.99,83.50,44.50
99999900349,2017,Summer,79.31,91.20,67.10
99999900349,2017,Winter,47.68,68.50,19.60
99999900349,2018,Fall,59.48,80.40,32.00
99999900349,2018,Spring,66.65,88.50,44.30
99999900349,2018,Summer,81.90,90.10,69.30
99999900349,2018,Winter,43.87,63.50,15.50
99999900349,2019,Fall,63.18,82.60,28.90
99999900349,2019,Spring,61.28,80.10,24.70
99999900349,2019,Summer,81.75,101.30,65.10
99999900349,2019,Winter,46.43,66.50,26.40
99999900349,2020,Fall,63.48,83.00,27.00
99999900349,2020,Spring,65.56,87.60,41.20
99999900349,2020,Summer,83.84,95.30,70.70
99999900349,2020,Winter,45.03,60.80,25.90
99999900349,2021,Fall,66.27,83.40,44.40
99999900349,2021,Spring,62.18,88.60,38.70
99999900349,2021,Summer,78.53,88.40,66.30
99999900349,2021,Winter,46.23,65.60,6.80
99999900349,2022,Fall,62.06,78.80,32.50
99999900349,2022,Spring,66.87,87.30,33.70
99999900349,2022,Summer,83.13,91.80,64.70
99999900349,2022,Winter,41.78,60.50,14.30
99999900349,2023,Fall,65.98,89.50,35.90
99999900349,2023,Spring,63.55,80.00,40.80
99999900349,2023,Summer,84.97,94.50,64.40
99999900349,2023,Winter,47.05,64.60,22.30
99999900349,2024,Fall,61.13,80.70,37.60
99999900349,2024,Spring,65.95,84.10,40.80
99999900349,2024,Summer,83.03,92.90,69.70
99999900349,2024,Winter,48.61,71.10,24.90
99999900349,2025,Spring,61.98,78.20,40.10
99999900349,2025,Winter,41.96,74.00,20.20
99999900378,2015,Fall,69.12,82.30,43.10
99999900378,2015,Spring,67.71,78.90,39.20
99999900378,2015,Summer,80.98,88.30,74.60
99999900378,2015,Winter,52.60,75.90,35.50
99999900378,2016,Fall,70.87,83.30,45.00
99999900378,2016,Spring,68.34,81.00,47.40
99999900378,2016,Summer,80.74,92.30,70.50
99999900378,2016,Winter,53.76,74.70,36.00
99999900378,2017,Fall,68.77,80.90,46.40
99999900378,2017,Spring,69.06,82.10,51.50
99999900378,2017,Summer,80.07,85.90,70.50
99999900378,2017,Winter,56.56,73.70,30.10
99999900378,2018,Fall,66.71,82.50,38.40
99999900378,2018,Spring,67.98,81.10,46.70
99999900378,2018,Summer,81.26,86.00,74.00
99999900378,2018,Winter,52.27,73.50,25.00
99999900378,2019,Fall,67.58,83.00,35.50
99999900378,2019,Spring,67.00,81.40,36.50
99999900378,2019,Summer,80.63,95.30,73.00
99999900378,2019,Winter,52.92,71.60,37.30
99999900378,2020,Fall,68.66,85.80,47.90
99999900378,2020,Spring,69.42,80.90,49.50
99999900378,2020,Summer,80.60,85.80,73.50
99999900378,2020,Winter,52.97,71.20,38.40
99999900378,2021,Fall,69.92,83.50,49.60
99999900378,2021,Spring,66.82,80.80,48.70
99999900378,2021,Summer,80.15,84.40,71.90
99999900378,2021,Winter,55.35,77.30,19.00
99999900378,2022,Fall,82.30,82.30,82.30
99999900378,2022,Spring,70.10,85.00,43.10
99999900378,2022,Summer,85.73,96.10,76.10
99999900378,2022,Winter,52.25,77.70,31.50
99999900378,2023,Fall,70.43,88.50,45.10
99999900378,2023,Spring,71.25,84.00,57.50
99999900378,2023,Summer,85.88,91.90,74.10
99999900378,2023,Winter,54.56,74.20,41.30
99999900378,2024,Fall,70.39,83.30,38.10
99999900378,2024,Spring,71.21,84.20,52.70
99999900378,2024,Summer,82.67,86.80,76.00
99999900378,2024,Winter,54.87,74.90,26.50
99999900378,2025,Spring,65.72,76.80,50.70
99999900378,2025,Winter,50.29,72.90,27.70
99999900379,2015,Fall,57.46,80.90,34.50
99999900379,2015,Spring,51.26,76.90,17.10
99999900379,2015,Summer,72.87,82.60,53.80
99999900379,2015,Winter,32.38,65.50,8.00
99999900379,2016,Fall,57.15,82.60,36.60
99999900379,2016,Spring,52.96,79.40,30.10
99999900379,2016,Summer,74.90,83.80,60.20
99999900379,2016,Winter,33.69,50.90,10.30
99999900379,2017,Fall,56.46,76.30,27.80
99999900379,2017,Spring,51.73,80.80,23.10
99999900379,2017,Summer,72.07,82.00,57.40
99999900379,2017,Winter,35.87,63.90,15.90
99999900379,2018,Fall,51.11,81.70,21.80
99999900379,2018,Spring,50.53,79.60,32.70
99999900379,2018,Summer,74.21,85.60,60.30
99999900379,2018,Winter,34.80,58.40,10.50
99999900379,2019,Fall,55.39,78.10,27.20
99999900379,2019,Spring,54.17,74.10,26.60
99999900379,2019,Summer,74.66,86.40,58.80
99999900379,2019,Winter,32.82,51.30,5.20
99999900379,2020,Fall,55.95,75.70,32.70
99999900379,2020,Spring,51.01,74.80,33.80
99999900379,2020,Summer,74.31,84.50,58.00
99999900379,2020,Winter,36.32,61.70,20.60
99999900379,2021,Fall,56.31,77.40,32.80
99999900379,2021,Spring,52.36,78.70,29.00
99999900379,2021,Summer,73.53,83.20,60.60
99999900379,2021,Winter,35.02,54.00,20.20
99999900379,2022,Fall,54.99,77.40,30.80
99999900379,2022,Spring,52.14,80.20,24.70
99999900379,2022,Summer,74.27,83.30,61.90
99999900379,2022,Winter,32.26,59.80,8.70
99999900379,2023,Fall,55.05,80.00,28.70
99999900379,2023,Spring,52.35,78.40,33.30
99999900379,2023,Summer,72.01,80.50,57.80
99999900379,2023,Winter,39.73,53.10,16.50
99999900379,2024,Fall,56.56,70.60,29.80
99999900379,2024,Spring,54.19,73.70,33.80
99999900379,2024,Summer,74.32,85.30,60.30
99999900379,2024,Winter,35.62,54.60,19.30
99999900379,2025,Spring,47.27,67.70,27.70
99999900379,2025,Winter,27.72,46.80,9.80
99999900381,2015,Fall,70.06,82.20,44.80
99999900381,2015,Spring,68.95,80.40,36.30
99999900381,2015,Summer,81.05,85.10,75.40
99999900381,2015,Winter,52.51,75.60,30.70
99999900381,2016,Fall,71.07,83.60,47.80
99999900381,2016,Spring,69.50,79.80,48.70
99999900381,2016,Summer,80.97,85.90,72.40
99999900381,2016,Winter,54.01,73.00,36.30
99999900381,2017,Fall,69.97,81.40,47.10
99999900381,2017,Spring,69.21,81.30,49.40
99999900381,2017,Summer,79.75,84.30,70.70
99999900381,2017,Winter,57.10,72.70,29.30
99999900381,2018,Fall,68.06,84.50,39.60
99999900381,2018,Spring,68.84,83.50,45.30
99999900381,2018,Summer,81.09,85.30,75.40
99999900381,2018,Winter,53.95,74.50,24.50
99999900381,2019,Fall,69.02,83.80,34.50
99999900381,2019,Spring,67.74,81.20,38.00
99999900381,2019,Summer,80.92,92.50,74.20
99999900381,2019,Winter,55.11,72.60,38.70
99999900381,2020,Fall,69.96,85.30,47.80
99999900381,2020,Spring,70.23,82.10,52.00
99999900381,2020,Summer,80.92,85.50,75.50
99999900381,2020,Winter,54.71,70.20,41.50
99999900381,2021,Fall,68.78,83.10,48.00
99999900381,2021,Spring,67.66,79.10,47.90
99999900381,2021,Summer,81.59,87.90,74.10
99999900381,2021,Winter,55.01,74.30,22.70
99999900381,2022,Fall,68.54,86.30,43.10
99999900381,2022,Spring,69.19,82.90,44.00
99999900381,2022,Summer,81.75,86.40,74.60
99999900381,2022,Winter,52.50,75.70,27.20
99999900381,2023,Fall,69.99,86.10,46.60
99999900381,2023,Spring,69.41,85.20,42.90
99999900381,2023,Summer,84.33,89.20,74.60
99999900381,2023,Winter,57.67,74.10,40.00
99999900381,2024,Fall,72.71,82.50,41.60
99999900381,2024,Spring,70.22,84.10,52.10
99999900381,2024,Summer,81.89,87.30,74.50
99999900381,2024,Winter,55.10,70.80,25.00
99999900381,2025,Spring,66.62,78.70,52.00
99999900381,2025,Winter,51.71,71.70,21.00
99999900430,2015,Fall,54.10,80.20,23.50
99999900430,2015,Spring,48.02,75.20,7.60
99999900430,2015,Summer,69.30,79.50,52.50
99999900430,2015,Winter,25.08,59.40,-2.20
99999900430,2016,Fall,55.64,81.10,28.00
99999900430,2016,Spring,49.29,76.80,22.00
99999900430,2016,Summer,72.25,83.80,58.40
99999900430,2016,Winter,27.13,51.30,0.50
99999900430,2017,Spring,49.14,78.00,18.50
99999900430,2017,Summer,72.40,81.20,62.80
99999900430,2017,Winter,33.42,56.70,5.60
99999900430,2018,Fall,52.85,78.70,24.10
99999900430,2018,Spring,50.11,79.30,26.90
99999900430,2018,Summer,71.26,83.80,61.10
99999900430,2018,Winter,32.60,44.30,20.60
99999900430,2019,Fall,51.51,76.90,13.60
99999900430,2019,Spring,46.61,70.00,11.00
99999900430,2019,Summer,69.93,86.90,56.50
99999900430,2019,Winter,27.19,47.60,-12.50
99999900430,2020,Fall,51.80,73.10,28.60
99999900430,2020,Spring,47.23,75.40,27.70
99999900430,2020,Summer,72.10,86.50,58.00
99999900430,2020,Winter,30.72,48.30,13.70
99999900430,2021,Fall,51.26,74.90,28.30
99999900430,2021,Spring,49.74,76.50,24.00
99999900430,2021,Summer,71.66,85.70,59.80
99999900430,2021,Winter,25.44,47.30,5.40
99999900430,2022,Fall,51.93,73.00,19.30
99999900430,2022,Spring,48.74,78.30,18.20
99999900430,2022,Summer,70.55,88.60,60.10
99999900430,2022,Winter,26.39,51.70,0.30
99999900430,2023,Fall,52.28,77.50,20.30
99999900430,2023,Spring,48.26,74.80,23.70
99999900430,2023,Summer,69.13,82.40,55.30
99999900430,2023,Winter,34.65,52.90,11.70
99999900430,2024,Fall,55.11,72.00,21.00
99999900430,2024,Spring,51.80,77.70,25.30
99999900430,2024,Summer,70.76,89.80,58.90
99999900430,2024,Winter,31.10,59.50,-3.60
99999900430,2025,Spring,43.12,64.70,22.10
99999900430,2025,Winter,23.70,44.50,2.80
99999900438,2015,Fall,70.04,84.80,43.70
99999900438,2015,Spring,66.66,79.20,36.20
99999900438,2015,Summer,82.53,89.20,73.40
99999900438,2015,Winter,50.66,73.80,30.50
99999900438,2016,Fall,71.11,83.90,46.80
99999900438,2016,Spring,67.76,80.70,47.50
99999900438,2016,Summer,82.15,88.50,72.30
99999900438,2016,Winter,53.64,73.40,29.80
99999900438,2017,Fall,69.36,82.80,46.10
99999900438,2017,Spring,69.04,82.70,51.50
99999900438,2017,Summer,81.88,87.50,70.20
99999900438,2017,Winter,55.65,73.60,25.60
99999900438,2018,Fall,66.01,83.60,34.50
99999900438,2018,Spring,68.08,82.00,43.90
99999900438,2018,Summer,83.03,88.90,75.00
99999900438,2018,Winter,50.17,71.60,23.00
99999900438,2019,Fall,70.57,88.80,35.00
99999900438,2019,Spring,66.23,81.60,32.40
99999900438,2019,Summer,84.17,101.00,73.90
99999900438,2019,Winter,52.30,71.30,34.90
99999900438,2020,Fall,68.64,88.70,45.50
99999900438,2020,Spring,70.79,84.00,49.80
99999900438,2020,Summer,84.07,90.30,76.30
99999900438,2020,Winter,53.84,72.40,39.10
99999900438,2021,Fall,69.47,85.70,47.80
99999900438,2021,Spring,66.81,80.00,50.00
99999900438,2021,Summer,81.06,90.90,71.60
99999900438,2021,Winter,53.90,74.80,13.20
99999900438,2022,Fall,68.44,83.30,41.20
99999900438,2022,Spring,69.38,84.50,40.20
99999900438,2022,Summer,85.73,97.20,76.30
99999900438,2022,Winter,50.38,74.90,19.60
99999900438,2023,Fall,71.80,92.90,44.60
99999900438,2023,Spring,67.80,79.10,45.20
99999900438,2023,Summer,86.90,94.00,73.40
99999900438,2023,Winter,55.66,74.50,32.40
99999900438,2024,Fall,72.83,85.30,41.40
99999900438,2024,Spring,70.13,84.00,50.00
99999900438,2024,Summer,83.07,90.10,74.30
99999900438,2024,Winter,54.38,72.40,20.90
99999900438,2025,Spring,67.16,78.60,49.60
99999900438,2025,Winter,49.97,74.60,25.90
99999900439,2015,Fall,69.31,83.50,44.80
99999900439,2015,Spring,68.89,82.10,44.10
99999900439,2015,Summer,82.80,89.60,74.50
99999900439,2015,Winter,52.75,74.30,29.40
99999900439,2016,Fall,71.02,83.10,49.10
99999900439,2016,Spring,69.29,81.60,51.50
99999900439,2016,Summer,84.08,89.90,77.40
99999900439,2016,Winter,53.04,71.00,36.40
99999900439,2017,Fall,70.91,85.60,49.10
99999900439,2017,Spring,69.87,84.90,42.40
99999900439,2017,Summer,83.54,88.60,75.20
99999900439,2017,Winter,57.39,70.40,33.20
99999900439,2018,Fall,67.29,84.30,38.20
99999900439,2018,Spring,68.55,84.60,48.80
99999900439,2018,Summer,79.23,85.50,71.90
99999900439,2018,Winter,56.08,78.20,32.10
99999900439,2019,Fall,68.95,84.20,37.10
99999900439,2019,Spring,66.86,84.10,42.20
99999900439,2019,Summer,80.07,88.70,72.60
99999900439,2019,Winter,53.37,70.80,35.70
99999900439,2020,Fall,68.44,82.20,47.60
99999900439,2020,Spring,67.19,78.50,47.50
99999900439,2020,Summer,79.58,86.10,67.60
99999900439,2020,Winter,51.20,71.90,32.50
99999900439,2021,Fall,64.79,80.20,42.00
99999900439,2021,Spring,64.93,88.80,41.30
99999900439,2021,Summer,78.64,85.70,72.70
99999900439,2021,Winter,52.67,72.40,34.70
99999900439,2022,Fall,62.25,78.60,40.80
99999900439,2022,Spring,66.52,81.50,38.20
99999900439,2022,Summer,80.27,86.90,75.00
99999900439,2022,Winter,50.70,74.50,22.70
99999900439,2023,Fall,64.73,79.00,39.60
99999900439,2023,Spring,65.67,77.20,41.80
99999900439,2023,Summer,79.86,86.10,68.70
99999900439,2023,Winter,54.49,73.90,37.10
99999900439,2024,Fall,67.75,81.40,37.70
99999900439,2024,Spring,66.82,79.50,48.80
99999900439,2024,Summer,80.56,85.50,74.10
99999900439,2024,Winter,50.48,67.90,32.20
99999900439,2025,Spring,59.72,73.00,46.70
99999900439,2025,Winter,47.94,69.30,26.20
99999900446,2015,Fall,49.34,77.90,10.00
99999900446,2015,Spring,44.84,60.90,9.00
99999900446,2015,Summer,68.89,84.70,50.10
99999900446,2015,Winter,27.05,46.20,5.10
99999900446,2016,Fall,50.19,70.50,24.60
99999900446,2016,Spring,45.97,67.80,23.70
99999900446,2016,Summer,71.39,85.50,51.20
99999900446,2016,Winter,26.45,51.10,-12.20
99999900446,2017,Fall,46.15,76.20,21.50
99999900446,2017,Spring,46.29,70.30,22.60
99999900446,2017,Summer,70.24,83.90,55.00
99999900446,2017,Winter,24.15,51.10,-3.10
99999900446,2018,Fall,43.81,73.90,16.30
99999900446,2018,Spring,44.02,76.60,20.90
99999900446,2018,Summer,67.58,81.70,53.40
99999900446,2018,Winter,21.10,40.50,-5.30
99999900446,2019,Fall,44.05,76.70,8.50
99999900446,2019,Spring,39.06,64.90,-6.60
99999900446,2019,Summer,66.76,79.50,46.30
99999900446,2019,Winter,21.97,41.10,-6.00
99999900446,2020,Fall,46.42,75.60,4.50
99999900446,2020,Spring,42.69,71.20,11.60
99999900446,2020,Summer,71.82,83.50,49.90
99999900446,2020,Winter,27.17,48.90,7.30
99999900446,2021,Fall,49.75,74.90,24.60
99999900446,2021,Spring,43.44,66.40,25.20
99999900446,2021,Summer,72.68,87.60,55.20
99999900446,2021,Winter,23.15,47.60,-10.20
99999900446,2022,Fall,46.09,80.80,9.10
99999900446,2022,Spring,41.73,66.10,8.30
99999900446,2022,Summer,70.84,87.70,48.30
99999900446,2022,Winter,19.52,41.10,-20.90
99999900446,2023,Fall,47.94,77.70,12.10
99999900446,2023,Spring,42.56,68.00,19.60
99999900446,2023,Summer,67.96,82.30,54.40
99999900446,2023,Winter,26.83,42.70,-11.40
99999900446,2024,Fall,50.86,79.20,20.90
99999900446,2024,Spring,44.30,67.00,20.20
99999900446,2024,Summer,71.26,85.40,50.50
99999900446,2024,Winter,27.58,46.90,-20.70
99999900446,2025,Spring,40.70,62.90,22.90
99999900446,2025,Winter,17.59,38.20,-7.90
99999900454,2015,Fall,77.59,80.60,74.80
99999900454,2015,Spring,76.58,81.90,71.60
99999900454,2015,Summer,83.32,85.10,81.00
99999900454,2015,Winter,69.54,78.40,56.80
99999900454,2016,Fall,81.97,82.40,81.50
99999900454,2016,Spring,74.05,74.30,73.80
99999900454,2016,Summer,81.32,84.60,79.70
99999900454,2016,Winter,66.45,75.70,59.90
99999900454,2017,Spring,72.50,73.40,71.60
99999900454,2017,Summer,82.85,83.80,81.90
99999900454,2017,Winter,72.83,74.80,69.40
99999900454,2018,Fall,70.80,81.70,59.90
99999900454,2018,Spring,73.00,73.00,73.00
99999900454,2018,Summer,80.60,82.40,78.80
99999900454,2018,Winter,71.82,77.40,63.50
99999900454,2019,Summer,81.25,83.30,79.20
99999900454,2019,Winter,74.10,74.30,73.90
99999900459,2015,Fall,78.08,86.20,62.60
99999900459,2015,Spring,75.89,84.20,52.40
